initial_diameter_um,time_ms,T_K,p_Pa,rho_kg_m3,O2_fraction,C7H16_fraction,vel_mag_m_s,distance_from_inlet_m,radial_distance_m
10,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,6.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,7.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,8.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,9.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0
10,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,6.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,7.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,8.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,9.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015
10,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,6.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,7.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,8.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,9.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004653153748215439,-0.0025000000000000005,0.03
10,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,6.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,7.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,8.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,9.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00042751090428115254,-0.0025000000000000005,0.046097722286464436
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
10,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,6.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,7.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,8.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,9.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
10,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,6.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,7.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,8.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,9.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453
10,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
10,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075
