0,1,2
0.45032232146318946,0.24240715302011961,0.2423016928517259
0.013120127950359536,5.7275457227470156e-06,0.0022438770268116
0.1226265458336117,0.030303396585781066,0.03221751549325991
0.12398228834083012,0.03030263329881676,0.03271412382105866
0.4514060959689779,0.24226651717618886,0.24315614618101222
0.11920039714952908,0.0303095965982905,0.03098027579581711
0.12194581180104637,0.030309596345998162,0.03197501497732011
0.4508638510989134,0.24226306376211132,0.2426553316384687
0.4524889302130188,0.24239773253569336,0.2442817746609538
0.011743194298925064,6.944627352512001e-06,0.001996406223451661
0.004571626800300266,6.1043323630396995e-06,0.0007521437266886939
0.9990535107896747,0.9998417574488602,0.9981013569660803
1.0,0.9998394593555703,0.9998398585958445
0.9998648577845994,0.9999944596683062,0.9997457885879802
0.12398228834083012,0.030305668924322654,0.032717151897423566
0.014480074383433877,5.17858752692793e-06,0.002492014292083672
0.12126224668695725,0.030302532251246468,0.031719283591610456
0.0074997309274635465,5.203802484076217e-06,0.001248615152875143
0.0045712387248482145,5.727512985992736e-06,0.0007517678444043784
0.11781331590217324,0.030302532251246468,0.03047585930015056
0.9986475897740164,0.9998178509922057,0.9973314553862876
0.11781380150539643,0.030305666962782987,0.030478986216134134
0.9994592784403205,0.99989626781911,0.9989017863521693
0.11850755867487565,0.030302532251246468,0.03072454415844254
0.9986478263736023,0.9999944533609978,0.9975076185717292
0.00457249202130737,6.944564279427051e-06,0.0007529818690755301
0.45032111165214156,0.24226651717618886,0.24216140674784434
0.9990534883748547,0.9998178509922057,0.9980775099611637
0.006045826394583273,5.203802484076217e-06,0.000999930294583163
0.006046282022276792,5.7275457227470156e-06,0.001000452735351702
0.12398228834083012,0.030302633163448757,0.03271412368602729
0.44977926633862025,0.2424018884656478,0.24179907167281994
0.006041713758973055,4.788986058094913e-07,0.00099521714082541
0.9993240038032642,0.9998178509922057,0.9985748796777475
0.9998647712172664,0.999347886793636,0.9991008236421471
0.12194581181382246,0.0303095965982905,0.031975015228985035
0.4511356827756166,0.24238400939921684,0.24302466136037987
0.45032212245438147,0.24238400822583128,0.24227860561503642
0.9987822812847287,0.999299996933055,0.9970635740100623
0.45086491514114796,0.24242816039485637,0.24282001770088657
0.9987823224152783,0.9993340731373258,0.9970975654719728
0.4522185491108252,0.24238463892709555,0.24402002875588602
0.014480074383433877,4.788986058094913e-07,0.0024873262905772894
0.4516774467275409,0.24240360017293455,0.24354157313139368
0.12194561289710885,0.030305668924322654,0.03197109732254763
0.001553910043729359,5.9627088605501005e-06,0.00025463273879845066
0.11988954094367003,0.030304728140824418,0.031224104303759558
0.4503221224644716,0.24238400939921684,0.24227860678550395
0.9998648341500986,0.9998178509922057,0.9995696191109155
0.003073647813974595,5.417605158051023e-06,0.0005027738489783006
0.45086387337032835,0.24226651717618886,0.2426587764644283
0.4511358069645551,0.24240715302011961,0.24304774742660185
0.00749986730734295,5.39462422515305e-06,0.001248805500071443
0.00893328914936678,5.17858752692793e-06,0.0014972748589157543
0.9998648341507268,0.9998178556857479,0.9995696237927857
0.008933303348645755,5.2037686420758344e-06,0.0014972999774092843
0.4500494121255943,0.24225454471104363,0.24190077919811506
0.013120056975245209,5.2037686420758344e-06,0.002243354552285224
0.45140678979391075,0.24242816039485637,0.2433173874174705
0.9991888119176429,0.9998893719514718,0.9983975379169255
0.9987830176671855,0.999910430169359,0.9976724891913377
0.44977908076090806,0.24238463977314556,0.24178186587520423
0.4519480343524746,0.24238463892709555,0.24377134389759403
0.014480074383433877,6.944564279427051e-06,0.0024937758771193877
0.12330513932427135,0.03028373368330369,0.03244658634773566
9.093221437370125e-06,5.893750184166394e-06,5.879093319873831e-06
0.0015538158813643427,5.893750184166394e-06,0.00025456395161185287
0.011741287174619558,0.0,0.0019894788663358375
0.9997296573967018,0.9998394593555703,0.9993424888792605
0.9994593310140885,0.9999944533609978,0.9989997277214812
0.45032251396829664,0.24242954547777978,0.2423240296227345
0.011741418774448897,4.788986058094913e-07,0.0019899565739933296
0.45005066583897796,0.24238400822583128,0.24202992075674443
0.4505936180598548,0.24240715302011961,0.24255037771001786
0.013119416390398556,4.788986058094913e-07,0.0022386414322853095
0.4497792847533963,0.24240360017293455,0.24180077912334982
0.9997296663083941,0.999872748231654,0.9993756949709499
0.12126239547468144,0.030304728271771435,0.03172147415096489
0.11711734250356061,0.030305666962782987,0.030230301357842156
0.45194804581067677,0.2423899848399949,0.24377667651601742
0.008934284782663518,6.944564279427051e-06,0.0014990364439514698
0.4524889302130188,0.24238400939921684,0.24426808565183977
0.12194556525207247,0.030304728271771435,0.03197015900925687
0.12398228834083012,0.030281818088880454,0.03269336037539769
0.11850497712286016,0.03028373368330369,0.03070579233969181
0.12330551706134037,0.03030623541833262,0.032469032124356714
0.4514066030768213,0.24238463977314556,0.24327397502495612
0.451948127617049,0.24242815881802932,0.24381475556114868
0.11711345755435938,0.030283181137051286,0.03020787145095431
0.11988969509260093,0.03030623541833262,0.03122560783289682
0.12057687437034346,0.030302532251246468,0.03147059873331848
0.9987823390878015,0.999347886793636,0.9971113447758114
0.0015553263298064834,7.0000306694496806e-06,0.00025566748094507825
0.11919981444962542,0.030304728140824418,0.03097541944546758
0.014480074383433877,6.944627352512001e-06,0.0024937759400356207
0.12330557344936043,0.0303095965982905,0.03247238494556899
0.4514066844307915,0.24240360017293455,0.2432928882731017
1.0,0.9998203737972627,0.9998208205004305
0.9991883766184513,0.999347886793636,0.9978573993506873
0.45059354722278205,0.24239773253569336,0.24254098065290997
0.9993236889835584,0.999347886793636,0.9981060842089792
0.12057749331344951,0.030309818211558245,0.03147786657455018
0.11988960894926469,0.03030539308961712,0.031224767598925295
0.007499730903276283,5.2037686420758344e-06,0.0012486151191173026
0.4524889302130188,0.24239773335411224,0.24428177547733743
0.45194808260494085,0.24240715302011961,0.24379380200147777
0.4511357117590416,0.24238941031667244,0.2430300488465716
0.11781333155680825,0.03030263329881676,0.030475960096430835
0.003067742575749252,4.788986058094913e-07,0.0004978474242414502
0.9993240198098925,0.9998417574488602,0.9985987266826643
0.12194447325643774,0.030283181137051286,0.03194866545899816
9.198790839992643e-06,5.962218475633399e-06,5.947391341068128e-06
0.0015531656726188031,5.417605158051023e-06,0.0002540889906863207
0.45113575641687714,0.24239773253569336,0.2430383503694939
0.9987829090897884,0.9998203771814628,0.9975826601515868
0.12262652013728288,0.03030263329881676,0.03221675410447469
0.01174277517799803,5.417605158051023e-06,0.001994882998730182
0.998783000533721,0.9998962187806187,0.9976583131441691
0.013119397653144765,3.407620427081648e-07,0.002238503639246924
0.11919966605693623,0.03030348850951265,0.03097418289693119
0.12057711742570025,0.03030539308961712,0.03147345245721728
0.014480074383433877,5.2037686420758344e-06,0.002492039410577202
0.9997296522879893,0.9998203771814628,0.9993234541596306
0.004570673347759055,5.17858752692793e-06,0.0007512202840398146
0.008933289122900465,5.178540591503633e-06,0.0014972748120970526
0.9995944744276388,0.9998727515053297,0.9991270133781923
0.12194545912463066,0.030302633163448757,0.031968069111151354
0.11919989404493263,0.03030539308961712,0.030976082740633317
0.014480074383433877,7.0000306694496806e-06,0.0024938312055728957
0.9997295220286493,0.9993340731373258,0.9988383594800169
0.9986478263820506,0.9999944596683062,0.9975076248633524
0.9986475931544785,0.9998203737972627,0.9973339719175106
0.4508647191446445,0.24239773335411224,0.24278966632758553
0.12194545913148809,0.03030263329881676,0.031968069246182715
0.9994593310174651,0.9999944596683062,0.9989997340131044
0.006045804457718892,5.17858752692793e-06,0.0009999051423317945
0.11850852817181255,0.0303095965982905,0.030731590937525134
0.9998648446451819,0.99989626781911,0.9996478409270452
0.4511359196621794,0.24242815881802932,0.24306870098627276
0.45032250206190777,0.24242816039485637,0.24232264798430259
0.11711696631742079,0.03030348850951265,0.030228128322055247
0.11711680120538863,0.030302532438988165,0.030227174629133383
0.4503222909166698,0.24240360017293455,0.24229814883993378
0.013120159747601931,5.962218475633399e-06,0.002244111115968889
0.9991887985634347,0.9998727515053297,0.9983809588033165
0.45140662354709066,0.24238941031667244,0.24327873370486358
0.9995944523784992,0.9998178509922057,0.9990722493943315
0.4500495281200016,0.24226651717618886,0.24191272188955235
0.1198871965072578,0.030281818088880454,0.031201251225645803
0.12126231147864909,0.03030348850951265,0.03172023747180713
0.9993241220299431,0.9999944533609978,0.998751042863189
0.11711695044266703,0.030303396585781066,0.030228036626924065
0.1226265167417278,0.030302532438988165,0.03221665349546922
0.45167742785553383,0.24239773253569336,0.24353572008607788
0.011742860248609835,5.727512985992736e-06,0.001995192135864278
0.11850798891884044,0.030305666962782987,0.03072767107442612
0.11850471392320151,0.030281818088880454,0.030703881509061847
0.4519480330006243,0.24238400822583128,0.2437707147647883
0.11850786008915422,0.030304728271771435,0.03072673471779697
0.003067577316926265,3.407620427081648e-07,0.0004977096312030679
0.9986469412177745,0.9993340731373258,0.9968488806136809
0.9994592492481511,0.9998417574488602,0.9988474115409564
0.0030736203497460507,5.39462422515305e-06,0.000502750925195505
0.00893359868272979,5.7275457227470156e-06,0.0014978224519356601
0.9998648585258956,0.9999999999999999,0.999751315141708
0.4519480713226575,0.2424018884656478,0.24378855053915577
0.013120082838244382,5.39462422515305e-06,0.0022435449332393626
0.9990535398452163,0.999872748231654,0.9981322706794901
0.9991887544525768,0.9998178556857479,0.9983261995013258
0.45059256000169595,0.24226651717618886,0.2424100916061363
0.45086471913937215,0.24239773253569336,0.24278966551120196
0.010345401234562873,4.788986058094913e-07,0.0017412717157013497
0.11919965505264456,0.030303396585781066,0.0309740912018
0.45086475693957834,0.24240360017293455,0.24279551855651776
0.4508646347874727,0.24238463977314556,0.24277660530837214
0.999594244279957,0.999299996933055,0.998555683159814
0.00604648615861543,5.962218475633399e-06,0.0010006868245089878
0.010347363044462515,5.178540591503633e-06,0.0017459596703890325
0.9997296707584742,0.9998893719514718,0.9993922773500935
0.9990534907403001,0.9998203737972627,0.9980800264923867
0.0015464176533563634,4.788986058094913e-07,0.00024916256594947027
0.4500508898353807,0.24240715302011961,0.24205300799343393
0.006046281993799141,5.727512985992736e-06,0.0010004527026963583
0.9990535398482852,0.9998727515053297,0.9981322739450246
1.0,0.9993340731373258,0.9993357291966006
0.4524889302130188,0.2423899848399949,0.2442740462326014
0.12262651673540727,0.030302532251246468,0.03221665330819441
0.12330550755676566,0.030305668924322654,0.03246846703913159
0.9993240657856688,0.999910430169359,0.9986672286245056
9.417907447753504e-06,6.1043323630396995e-06,6.089151812754129e-06
0.11919707046480861,0.030281818088880454,0.030952566367353825
0.0015541034248488794,6.1043323630396995e-06,0.00025477401010473404
0.4516775301645746,0.24242954547777978,0.24356745391419438
0.11711718041078674,0.030304728271771435,0.030229365001213013
0.12330545492517513,0.030302532251246468,0.032465338166486404
0.0030754723666877593,6.944564279427051e-06,0.0005042970107835502
0.004565336370158893,0.0,0.0007460545748759397
0.9991888174188102,0.9998962187806187,0.9984043677190452
0.12126224669967804,0.030302532438988165,0.03171928377888526
0.12057522939801184,0.030283181137051286,0.031451295742414204
1.0,0.9998962187806187,0.9998964768687969
0.0131202928354867,6.944564279427051e-06,0.002245091018827408
0.4524889302130188,0.24242815881802932,0.2443121252777326
0.4522185957200629,0.24242815881802932,0.24406344041944067
0.11850767731286956,0.030303396585781066,0.03072540634350802
0.12262662232693582,0.030305668924322654,0.03221978218083961
0.010348099795121357,6.944627352512001e-06,0.001747721365159681
0.4497777720100877,0.24226306376211132,0.24166059220530076
0.008930367469534461,0.0,0.0014921091497518777
0.007500224006343467,5.893750184166394e-06,0.0012493033847797725
0.0,0.0,0.0
0.12194556524543977,0.030304728140824418,0.031970158878635496
0.12330546942903418,0.030303396585781066,0.032466200351551885
1.0,0.9998417574488602,0.9998421509741241
0.45005109309485297,0.24242815881802932,0.24207396155310482
0.451135787901417,0.24240360017293455,0.2430442034148097
0.11850768992995843,0.03030348850951265,0.03072549803863921
1.0,0.9999944596683062,0.9999944734462721
0.014480074383433877,5.9627088605501005e-06,0.00249279646342627
0.0074997128724444695,5.178540591503633e-06,0.0012485899538050727
0.45005079866845826,0.24239773253569336,0.24204361093632598
0.45086379615608546,0.24225454471104363,0.242646833772991
0.12398228834083012,0.030305666962782987,0.032717149940761955
0.4522185675867794,0.2424018884656478,0.24403723539744776
0.12330545661855198,0.030302633163448757,0.03246543882773531
0.010347363064045836,5.17858752692793e-06,0.0017459597172077342
0.4508646347820216,0.24238463892709555,0.24277660446442612
0.0030671696278316285,0.0,0.0004973697165839598
0.11919992706195791,0.030305668924322654,0.03097635788937971
0.9987830005928433,0.99989626781911,0.9976583620607092
0.01174286025759591,5.7275457227470156e-06,0.00199519216851962
0.4500508554534332,0.24240360017293455,0.24204946398164182
0.12262675452316661,0.0303095965982905,0.03222370008727701
0.12057688295588422,0.03030263329881676,0.03147069952959876
0.006047340570820375,6.944564279427051e-06,0.00100166672736751
0.006045804416885223,5.178540591503633e-06,0.0009999050955130928
0.12194545401265693,0.030302532251246468,0.031967968449902434
0.12262659066296501,0.030304728271771435,0.03221884386754885
0.45086477982670187,0.24240715302011961,0.24279906256830985
0.4503221738473591,0.2423899848399949,0.24228456736626555
1.0,0.9999999999999999,0.9999999999999999
0.4508646692248494,0.2423899848399949,0.2427819370828495
0.9998647648010524,0.999299996933055,0.999053052876398
0.01034534354290162,3.407620427081648e-07,0.001741133922662964
0.0074997129059899414,5.17858752692793e-06,0.0012485900006237744
0.4508646307259821,0.24238400939921684,0.24277597650208793
0.9997296516129162,0.9998178556857479,0.9993209389344938
0.449779080751805,0.24238463892709555,0.24178186503125818
0.006045826365141005,5.2037686420758344e-06,0.0009999302608253227
0.008930637786038212,4.788986058094913e-07,0.0014925868574093698
0.12126230525045113,0.030303396585781066,0.03172014577667594
0.9995944744263241,0.999872748231654,0.999127010112658
0.45167699448067994,0.24226306376211132,0.24340138621334462
0.45059359143712546,0.24240361243255737,0.2425468459273608
0.4514066844833902,0.24240361243255737,0.24329290050223673
0.9993236797256275,0.9993340731373258,0.9980923049051408
0.44977932297460294,0.24240715302011961,0.24180432313514194
0.007501014476586784,7.0000306694496806e-06,0.0012504069141129979
0.9990530475182637,0.999347886793636,0.9976087144923952
0.013120127945923737,5.727512985992736e-06,0.002243876994156258
0.9997296516116594,0.9998178509922057,0.9993209342526236
0.010347690204935325,5.9627088605501005e-06,0.0017467418885503318
0.9990536591319594,0.9999999999999999,0.9982592059919561
0.006041296693348033,0.0,0.0009947394331679196
0.007500974848472897,6.944564279427051e-06,0.00125035158565949
0.008933598664272,5.727512985992736e-06,0.0014978224192803181
0.9990530025714426,0.999299996933055,0.9975609437266463
1.0,0.999910430169359,0.9999106529159655
0.01034812290322866,7.0000306694496806e-06,0.0017477766306969577
0.999864841497559,0.999872748231654,0.999624379829242
0.9986476948416534,0.99989626781911,0.9974096772024174
0.11850755870064554,0.030302532438988165,0.030724544345717347
0.4522185484364912,0.24238400939921684,0.24401940079354784
0.4503222910220765,0.24240361243255737,0.24229816106906882
0.45059344876332136,0.24238463977314556,0.24252792045008015
0.11850757254486462,0.03030263329881676,0.03072464495472282
0.45140669967374153,0.24240715302011961,0.24329643228489384
